,WorkerId,sample_id,candidates_paragraphs,first_paragraph,answer
43,REDACTED1,369How do human beings obtain and use nutrients?,"[""The body's temperature increases over 98.6 degrees F.\nThe hypothalamus in the brain sends a message to the body.\nSweat glands in the skin receive the message.\nThe sweat glands start combining water and chemicals to make sweat.\nThe sweat leaves the skin through pores."", ""Two birds meet each other.\nEgg is produced after fertilziation.\nMother sits on egg until it hatches.\nBird Hatches.\nGrows up.\nFlee the next.\nStarts family.\nDies."", ""Human beings obtain nutrients from the food that they eat.\n The intestines absorb the nutrients from the food and transports them to the blood.\n The blood circulates the nutrients throughout the body and transports them to the cells, where they can be metabolized and used to provide energy."", ""The kidneys receive blood from the renal artery.\nThey process it with millions of tiny nephrons.\nRemove all the waste.\nThe kidneys return the blood back to the body through the renal artery.\nSend the urine with the waste to the bladder through the ureters.""]","The body's temperature increases over 98.6 degrees F.
 The hypothalamus in the brain sends a message to the body.
 Sweat glands in the skin receive the message.
 The sweat glands start combining water and chemicals to make sweat.
 The sweat leaves the skin through pores.",C3
44,REDACTED1,50How do crystals form?,"[""A person eats food.\nThe person's blood sugar level rises.\nThe pancreas receives a signal to release insulin.\nInsulin is released into the bloodstream.\nInsulin signals cells to absorb sugar.\nThe cells absorb sugar from the bloodstream.\nThe cells use the sugar as energy."", ""Human beings burn fossil fuels (oil, gas, etc.).\nCarbon dioxide from the burning fossil fuels enter the atmosphere.\nThe make-up of the atmosphere changes.\nSome energy from the sun cannot escape back through the changed atmosphere.\nThe earth begins to heat because of the extra trapped energy.\nHuman beings cut down trees.\nHuman beings do not re-plant the trees.\nTrees cannot help take the extra carbon dioxide from the atmosphere.\nThe extra trapped energy starts to change the earth's short term weather.\nEventually the long-term climate patterns start to change."", ""A star forms.\nThe star does not have enough mass to become a neutron star.\nThe star goes through a change in its core and bonds helium to carbon and oxygen.\nThe star becomes a red giant.\nA mass of carbon and oxygen builds up in the center of the star.\nThe star sheds its outside layers and becomes a nebula.\nThe star leaves behind the core which becomes a dwarf star."", ""Crystals can form in a liquid when the pressure increases. This pressure causes the liquid to become saturated with crystals, which then bond together to form larger crystals. Temperature also plays an important role in crystal formation, as it affects the rate at which crystals can form and grow.""]","A person eats food.
 The person's blood sugar level rises.
 The pancreas receives a signal to release insulin.
 Insulin is released into the bloodstream.
 Insulin signals cells to absorb sugar.
 The cells absorb sugar from the bloodstream.
 The cells use the sugar as energy.",C4
45,REDACTED2,50How do crystals form?,"[""A person eats food.\nThe person's blood sugar level rises.\nThe pancreas receives a signal to release insulin.\nInsulin is released into the bloodstream.\nInsulin signals cells to absorb sugar.\nThe cells absorb sugar from the bloodstream.\nThe cells use the sugar as energy."", ""Human beings burn fossil fuels (oil, gas, etc.).\nCarbon dioxide from the burning fossil fuels enter the atmosphere.\nThe make-up of the atmosphere changes.\nSome energy from the sun cannot escape back through the changed atmosphere.\nThe earth begins to heat because of the extra trapped energy.\nHuman beings cut down trees.\nHuman beings do not re-plant the trees.\nTrees cannot help take the extra carbon dioxide from the atmosphere.\nThe extra trapped energy starts to change the earth's short term weather.\nEventually the long-term climate patterns start to change."", ""A star forms.\nThe star does not have enough mass to become a neutron star.\nThe star goes through a change in its core and bonds helium to carbon and oxygen.\nThe star becomes a red giant.\nA mass of carbon and oxygen builds up in the center of the star.\nThe star sheds its outside layers and becomes a nebula.\nThe star leaves behind the core which becomes a dwarf star."", ""Crystals can form in a liquid when the pressure increases. This pressure causes the liquid to become saturated with crystals, which then bond together to form larger crystals. Temperature also plays an important role in crystal formation, as it affects the rate at which crystals can form and grow.""]","A person eats food.
 The person's blood sugar level rises.
 The pancreas receives a signal to release insulin.
 Insulin is released into the bloodstream.
 Insulin signals cells to absorb sugar.
 The cells absorb sugar from the bloodstream.
 The cells use the sugar as energy.",C4
46,REDACTED1,112How does a solar cell convert light energy into electrical energy?,"[""Begin the party.\nPartake in activities.\nBring out the cake.\nSing \""Happy Birthday!\"".\nBlow out the candles.\nEat the cake.\nOpen the presents."", ""There is a lot of rain or a dam breaks.\nWater levels of a river or lake get higher.\nWater builds up on the ground.\nWater covers streets.\nWater gets deep in some places.\nWater goes into houses and other buildings.\nThe rain stops or the dam is repaired.\nWater flows into streams.\nThe rest of the floodwater evaporates."", ""A solar cell is composed of a semiconductor material that absorbs light energy.\n When the light energy is absorbed, the electrons of the semiconductor react with the electric field and become energized.\n The energized electrons then flow through the cell, producing an electric current that can be used to produce energy."", ""You inhale.\nYour diaphragm moves down.\nYour lungs have more room.\nYour lungs fill with air.\nYou exhale.\nYour diaphragm moves back up.\nCarbon dioxide is exhaled.\nYou start the process over again.""]","Begin the party.
 Partake in activities.
 Bring out the cake.
 Sing ""Happy Birthday!"".
 Blow out the candles.
 Eat the cake.
 Open the presents.",C3
47,REDACTED2,112How does a solar cell convert light energy into electrical energy?,"[""Begin the party.\nPartake in activities.\nBring out the cake.\nSing \""Happy Birthday!\"".\nBlow out the candles.\nEat the cake.\nOpen the presents."", ""There is a lot of rain or a dam breaks.\nWater levels of a river or lake get higher.\nWater builds up on the ground.\nWater covers streets.\nWater gets deep in some places.\nWater goes into houses and other buildings.\nThe rain stops or the dam is repaired.\nWater flows into streams.\nThe rest of the floodwater evaporates."", ""A solar cell is composed of a semiconductor material that absorbs light energy.\n When the light energy is absorbed, the electrons of the semiconductor react with the electric field and become energized.\n The energized electrons then flow through the cell, producing an electric current that can be used to produce energy."", ""You inhale.\nYour diaphragm moves down.\nYour lungs have more room.\nYour lungs fill with air.\nYou exhale.\nYour diaphragm moves back up.\nCarbon dioxide is exhaled.\nYou start the process over again.""]","Begin the party.
 Partake in activities.
 Bring out the cake.
 Sing ""Happy Birthday!"".
 Blow out the candles.
 Eat the cake.
 Open the presents.",C3
48,REDACTED2,135How do whales use sonar?,"[""Whales use sonar in order to navigate their environment. They emit sound waves which travel through the water and bounce off of objects in the environment. The whales receive echoes from the objects and interpret them to determine the location and composition of the objects. By doing this, whales can map out their surroundings and find food."", ""Dirty dishes are rinsed.\nPlaced into the dishwasher.\nA detergent is added to the detergent dispenser.\nThe dishwasher is closed.\nThe power is turned on.\nIn about 1.5-2 hours, the dishes are clean."", ""Bees first secure the perfect spot, such as hollow areas of trees.\nBees will begin to chew max until it becomes softened.\nThe chewed up wax will be stored inside of a honeycomb.\nWorker bees continue chewing and softening wax from within.\nThe chewed up wax is steadily added, making the hive bigger and bigger.\nThe bees will house nectar, honey and pollen within the honeycomb's cells."", ""The coal is placed in a heater.\nThe coal is super heated.\nThe heat is connected to a boiler.\nThe boiler is full of water.\nThe heat turns the water into steam.\nThe steam turns a generator.\nThe generator produces the electricity.""]","Whales use sonar in order to navigate their environment. They emit sound waves which travel through the water and bounce off of objects in the environment. The whales receive echoes from the objects and interpret them to determine the location and composition of the objects. By doing this, whales can map out their surroundings and find food.",C1
49,REDACTED1,135How do whales use sonar?,"[""Whales use sonar in order to navigate their environment. They emit sound waves which travel through the water and bounce off of objects in the environment. The whales receive echoes from the objects and interpret them to determine the location and composition of the objects. By doing this, whales can map out their surroundings and find food."", ""Dirty dishes are rinsed.\nPlaced into the dishwasher.\nA detergent is added to the detergent dispenser.\nThe dishwasher is closed.\nThe power is turned on.\nIn about 1.5-2 hours, the dishes are clean."", ""Bees first secure the perfect spot, such as hollow areas of trees.\nBees will begin to chew max until it becomes softened.\nThe chewed up wax will be stored inside of a honeycomb.\nWorker bees continue chewing and softening wax from within.\nThe chewed up wax is steadily added, making the hive bigger and bigger.\nThe bees will house nectar, honey and pollen within the honeycomb's cells."", ""The coal is placed in a heater.\nThe coal is super heated.\nThe heat is connected to a boiler.\nThe boiler is full of water.\nThe heat turns the water into steam.\nThe steam turns a generator.\nThe generator produces the electricity.""]","Whales use sonar in order to navigate their environment. They emit sound waves which travel through the water and bounce off of objects in the environment. The whales receive echoes from the objects and interpret them to determine the location and composition of the objects. By doing this, whales can map out their surroundings and find food.",C1
50,REDACTED3,165How does the digestive system break down food?,"[""A butterfly lays an egg.\nA larvae matures inside of the egg.\nThe caterpillar hatches from the egg.\nThe caterpillar eats and grows.\nThe caterpillar spins a coccoon around itself and forms into a pupa.\nThe butterfly forms inside of the coccoon.\nThe mature butterfly emerges from the coccoon.\nThe butterfly mates.\nThe female butterfly lays eggs."", ""The liver takes in blood from the rest of the body.\nThe liver uses enzymes to clean the blood.\nThe cleaned blood is expelled.\nThe liver creates bile from the items filtered.\nThe liver takes energy and stores it as glycogen.\nThe bile is sent to the intestines."", ""The digestive system breaks down food in order to absorb its nutrients. This process is facilitated by enzymes which break down carbohydrates, proteins, and fats. Additionally, gastric acid is released in the stomach which helps to break down food further and also kills any potential pathogens."", ""Minerals fill spaces between bits of sediment.\nThe sediments become glued together.\nThe glued together parts become hard like cement.\nThe sediment becomes a big rock.\nThe rocks erode slowly.\nThe rocks come apart.\nThe rocks become smaller rocks.\nThe rocks continue to erode into smaller rocks.\nThe process starts again.""]","A butterfly lays an egg.
 A larvae matures inside of the egg.
 The caterpillar hatches from the egg.
 The caterpillar eats and grows.
 The caterpillar spins a coccoon around itself and forms into a pupa.
 The butterfly forms inside of the coccoon.
 The mature butterfly emerges from the coccoon.
 The butterfly mates.
 The female butterfly lays eggs.",C3
51,REDACTED3,31How does a tunnel form?,"[""MRNA is made during the first step of protein synthesis, which is transcription.\nThe DNA's genetic information, or secret code, gets written onto a strand of mRNA.\nTranscription takes place in the nucleus.\nThe next step in making a protein is called translation.\nThe mRNA attaches itself to the ribosome. Read more at: http://www.ducksters.com/science/biology/proteins_and_amino_acids.php This text is Copyright Ducksters. Do not use without permission.\nThe ribosome figures out where to start on the mRNA by finding a special three letter \""begin\"" sequence called a codon.\nThe ribosome then moves down the strand of mRNA.\nWhen the ribosome sees the \""stop\"" code, it ends the translation and the protein is complete."", ""Food is put into mouth.\nFood is chewed and mixed with saliva (spit).\nFood travels down the esophagus (throat).\nFood travels into the stomach.\nAcid in the stomach breaks the food down further.\nFood travels into the small intestine.\nNutrients from food are absorbed into the blood stream.\nFood travels into the large intestine.\nMost of the remaining material is now waste.\nThe waste is eventually removed from the body."", ""A tunnel is formed by a drill that erodes the soil and a machine that carves out the tunnel.\n The drill removes the soil, and the machine carves out the tunnel.\n Chemicals may also be used to dissolve the concrete in order to create a smoother wall surface."", ""Wind passes the turbines and moves the blades.\nThe shaft of the turbine spins.\nShaft is connected to a generator.\nThe generator uses the spins of the shaft to rotate a rotor.\nThe rotor spins inside the core, which has magnets inside surrounded by wire loops inside.\nThe spinning of the rotor in the core generates electricity.""]","MRNA is made during the first step of protein synthesis, which is transcription.
 The DNA's genetic information, or secret code, gets written onto a strand of mRNA.
 Transcription takes place in the nucleus.
 The next step in making a protein is called translation.
 The mRNA attaches itself to the ribosome. Read more at: http://www.ducksters.com/science/biology/proteins_and_amino_acids.php This text is Copyright Ducksters. Do not use without permission.
 The ribosome figures out where to start on the mRNA by finding a special three letter ""begin"" sequence called a codon.
 The ribosome then moves down the strand of mRNA.
 When the ribosome sees the ""stop"" code, it ends the translation and the protein is complete.",C3
52,REDACTED3,852How does oil get from the ground to a refinery?,"[""Drillers extract the oil from the ground by drilling down and then pumping it up.\n Once the oil is extracted, it is transported through pipelines to the refinery.\n Once it arrives at the refinery, the oil is used to create different types of products."", ""Animals pull a fruit off a plant or pick a fruit up from the ground.\nAnimals eat the fruit.\nAnimals drop some seeds onto the ground.\nAnimals eat some seeds.\nThe seeds are in the animal's waste.\nThe waste goes onto the ground.\nThere are seeds on the ground in different areas away from the plant."", ""Bees land on flowers and eat the nectar of the plants.\nWhile on the flowers pollen gets on the bee's fur.\nThe bee flies to another area with other flowers.\nThe pollen is deposited in that area.\nA plant is able to reproduce."", ""One type of air pollution is the addition of carbon dioxide gas into the air.\nSome scientists believe that releasing too much carbon dioxide into the atmosphere is one of the causes of global warming.\nThis upsets the balance of the carbon cycle.\nThe ozone layer helps protect us from harmful rays from the sun.\nIt is getting damaged from air pollution such as methane gas from livestock and CFCs from spray cans.\nAcid rain is created when gasses such as sulfur dioxide get high into the atmosphere.\nThe wind can blow these gasses for miles and then they get washed out of the air when it rains.\nThis rain is called acid rain and can damage forests and kill fish.""]","Drillers extract the oil from the ground by drilling down and then pumping it up.
  Once the oil is extracted, it is transported through pipelines to the refinery.
  Once it arrives at the refinery, the oil is used to create different types of products.",C1
53,REDACTED3,1136How do submarines navigate in the dark?,"[""To bake a cake you first need to gather your ingredients.\nPreheat the oven to desired baking temperature.\nGrease your preferred cake pan with crisco or butter or other non-stick spray.\nAdd eggs and vegetable oil to the dry ingredients.\nStir or whisk until all the dry flour has been absorbed.\nPour the batter into the greased cake pan.\nPlace cake pan into the oven for the required time.\nWhen a toothpick inserted into the cake comes out clean, the cake is done baking."", ""Submarines use sonar to detect objects around them in the dark. Sonar works by sending sound waves out into the environment and listening for the echoes that come back. This allows submarines to detect objects in the water, even in darkness. Submarines also use this sonar to move silently, as the sound waves can be used to detect changes in the environment and help the submarine to navigate."", ""Carbon dioxide enters the leaf through the stomates.\nWater is absorbed by the plant and transported to the leaves.\nSunlight is captured by the plant.\nEnergy in the form of ATP is made from the sun's energy.\nCarbon dioxide, water, and ATP form sugars via the Calvin cycle.\nOxygen is given off as a byproduct.\nOxygen leaves the leaf through the stomates.\nWater is reused or it leaves the leaf.\nThe sugars can be used by the plant to make cellulose."", ""A machine called a pulverizer grinds the coal into a fine powder.\nThe coal powder mixes with hot air, which helps the coal burn more efficiently, and the mixture moves to the furnace.\nThe burning coal heats water in a boiler, creating steam.\nSteam released from the boiler powers an engine called a turbine, transforming heat energy from burning coal into mechanical energy that spins the turbine engine.\nThe spinning turbine is used to power a generator, a machine that turns mechanical energy into electric energy.\nThis happens when magnets inside a copper coil in the generator spin.\nA condenser cools the steam moving through the turbine. As the steam is condensed, it turns back into water.\nThe water returns to the boiler, and the cycle begins again.""]","To bake a cake you first need to gather your ingredients.
 Preheat the oven to desired baking temperature.
 Grease your preferred cake pan with crisco or butter or other non-stick spray.
 Add eggs and vegetable oil to the dry ingredients.
 Stir or whisk until all the dry flour has been absorbed.
 Pour the batter into the greased cake pan.
 Place cake pan into the oven for the required time.
 When a toothpick inserted into the cake comes out clean, the cake is done baking.",C2
54,REDACTED3,548How does a mechanical system of air compressor works?,"[""A seed must find its way to the earth.\nThe seed when given nutrients will sprout.\nThe sprouting will develop a root system.\nThe plant will grow larger until it matures.\nThe plant will thrive.\nThe plant will die.\nBecome nourishment for other plants."", ""The compressor filters the air and then pumps it through a valve.\n The valve produces compressed air, which is then pushed through the piping.\n The pressure from the valve causes the compressed air to travel through the piping, which is then used in various applications."", ""People breathe and expel carbon dioxide.\nEngines produce carbon dioxide.\nLiving things produce waste.\nWaste decomposes.\nDecomposition produces methane.\nWater evaporates.\nWater vapor joins the atmosphere.\nCarbon dioxide, water vapor and methane are greenhouse gases."", ""Animals may come across vegetation.\nThe animal may consume or get seeds stuck in their fur.\nThe animal travels some distance someplace else.\nThe seeds are dropped or deposited off.\nThe seeds have a new place to proliferate and grow.""]","A seed must find its way to the earth.
 The seed when given nutrients will sprout.
 The sprouting will develop a root system.
 The plant will grow larger until it matures.
 The plant will thrive.
 The plant will die.
 Become nourishment for other plants.",C2
55,REDACTED3,300How can viruses spread disease?,"[""Electromagnet creates magnetic field with electricity.\nConductive copper wire is wrapped around a piece of metal.\nAn electric current gets introduced from power source.\nFlows through the wire.\nMagnetic field gets created in the wire.\nAnd the metal gets magnetized.\nWhen turned off it is no longer magnetic."", ""Networks of trees start forming.\nThe trees die off.\nThe dead material provides nutrients for more trees.\nThe rising trees provide shelter.\nAnd more organisms begin to thrive.\nThe ecosystem known as a forest is made."", ""Cells obtain glucose and oxygen.\nThe glucose and oxygen create carbon dioxide.\nThe cells release energy.\nThe cells don't have enough oxygen to repeat this.\nThe cells obtain more oxygen from the air.\nThe cells repeat this process."", ""Viruses are microscopic agents that can invade cells and reproduce, often leading to the spread of disease. They can produce toxins and cause inflammation in the cells they invade, leading to the development of illnesses. In some cases, the toxins produced by the viruses can travel to other parts of the body, spreading the disease further.""]","Electromagnet creates magnetic field with electricity.
 Conductive copper wire is wrapped around a piece of metal.
 An electric current gets introduced from power source.
 Flows through the wire.
 Magnetic field gets created in the wire.
 And the metal gets magnetized.
 When turned off it is no longer magnetic.",C4
56,REDACTED3,652Describe the life cycle of a frog,"[""There are places inside Earth where rock will melt.\nMelted rock inside the Earth is also called molten rock, or magma.\nMagma moves up through Earth's crust, but it does not always reach the surface.\nWhen magma erupts onto Earth's surface, it is known as lava.\nAs lava flows from volcanoes it starts to cool.\nMinerals form when magma and lava cool."", ""A frog's life cycle begins when it reproduces and lays eggs that hatch into tadpoles. The tadpoles then grow and develop into adult frogs. During this process, the frog matures and reaches maturity. Once mature, the adult frog eats a variety of insects and other small creatures. At the end of its life cycle, the frog dies and the cycle begins again."", ""A female fish lays eggs.\nLarvae hatch from the eggs.\nThe larvae eat and grow.\nThe larvae form into juvenile fish.\nThe juvenile fish grow into adult fish.\nThe adult fish mate.\nThe female fish lays eggs."", ""The frog eggs hatch.\nThe tadpole breaks free.\nSlowly, the gills disappear over the next 6 weeks.\nThe hind legs begin to form at 8 weeks.\nThe front legs form at 12 weeks.\nThe tail shrinks.\nThe mouth grows larger.\nThe tadpole can live on land as a frog.""]","There are places inside Earth where rock will melt.
 Melted rock inside the Earth is also called molten rock, or magma.
 Magma moves up through Earth's crust, but it does not always reach the surface.
 When magma erupts onto Earth's surface, it is known as lava.
 As lava flows from volcanoes it starts to cool.
 Minerals form when magma and lava cool.",C2
57,REDACTED3,775How do cultural norms evolve?,"[""Blood sugar levels increase after a meal.\nCells in the pancreas release insulin.\nInsulin causes the body to absorb glucose from the blood.\nBlood sugar goes back to normal.\nBlood sugar is too low.\nThe amount of insulin goes down.\nCells in the pancreas release glucagon.\nThe liver turns stored glycogen into glucose.\nThe liver releases the glucose into the blood.\nBlood sugar goes back to normal."", ""Seeds are sown into the ground.\nThe earth where the seeds are planted is given water and fertilizer.\nThe seeds start to grow and become seedlings.\nThe plants are given water.\nThe seedlings grow into plants.\nWeeds growing near the plants are removed.\nThe plants grow to maturity."", ""Coal is harvested from a coal mine.\nThe coal is transported either by train or truck to power station.\nThe coal is burned in a furnace.\nWater is turned into steam in the boiler.\nThe steam is cooled in cooling towers.\nThe steam turns the turbines.\nThe generator makes electricity.\nThe electricity is sent through transformers."", ""Cultural norms are formed through a combination of values.\n They are further shaped and evolved through social interactions, as people share their experiences, which in turn produces new cultural norms.\n These changes are then integrated into the culture, resulting in a transformation of the existing cultural norms.""]","Blood sugar levels increase after a meal.
 Cells in the pancreas release insulin.
 Insulin causes the body to absorb glucose from the blood.
 Blood sugar goes back to normal.
 Blood sugar is too low.
 The amount of insulin goes down.
 Cells in the pancreas release glucagon.
 The liver turns stored glycogen into glucose.
 The liver releases the glucose into the blood.
 Blood sugar goes back to normal.",C4
58,REDACTED3,468How does a distillation system works?,"[""A plant produces a fruit with seeds in it.\nAn animal eats the fruit.\nThe animal wanders to another area.\nThe animal defecates.\nThe seeds are included in the waste.\nThe seeds produce a new plant."", ""In a distillation system, the solution is heated and the solute evaporates.\n The vapor is then cooled and condensed, forming a pure liquid that collects in a separate container.\n The impurities are left behind in the distilling chamber."", ""Air enters the lungs through bronchial tubes.\nAir enters bronchioles.\nBronchioles have tiny air sacs called alveoli.\nAlveoli surrounded by small blood vessels.\nOxygen absorbed by small blood vessels.\nVessels deliver oxygen to every cell in the body.\nBlood brings carbon dioxide back to lungs.\nCarbon dioxide released when you exhale."", ""Bees go out during the day and gather food.\nThen while gathering of their food, they make wax, which is the building block of their bee hive.\nBees make food called honey.\nThey use a sticky, glue-like substance called propolis as a binding to hold their hives together.\nBees produce all of the building blocks to build their hive in their own body.""]","A plant produces a fruit with seeds in it.
 An animal eats the fruit.
 The animal wanders to another area.
 The animal defecates.
 The seeds are included in the waste.
 The seeds produce a new plant.",C2
59,REDACTED3,652Describe the growth and development of a human being,"[""A human being reproduces by giving birth to an offspring. From birth, the human will go through a process of growth and development until it matures into adulthood. As the human reaches reproductive age, it is capable of producing its own offspring. This process of growth and development is essential for the survival of the human species."", ""Pressure pushes up from inside the volcano.\nLava comes out of the volcano.\nAsh clouds and rocks also come out of some volcanos.\nThe things that come out of the volcano cause disturbances in the environment.\nThe eruption lasts for a long time for some eruptions.\nThe volcano loses the built up pressure.\nThe lava and other debris stop coming out of the volcano.\nMudslides and ash clouds cause problems after some eruptions."", ""A female fish lays eggs.\nLarvae hatch from the eggs.\nThe larvae eat and grow.\nThe larvae form into juvenile fish.\nThe juvenile fish grow into adult fish.\nThe adult fish mate.\nThe female fish lays eggs."", ""Acid rain flows through soil.\nChemicals from the acid rain kill plants and trees.\nThe acid rainwater flows into rivers and streams.\nThe chemicals kill fish.\nThe chemicals kill animals that drink the water.\nNitrogen builds up.\nNitrogen destroys fish and shellfish populations.""]","A human being reproduces by giving birth to an offspring. From birth, the human will go through a process of growth and development until it matures into adulthood. As the human reaches reproductive age, it is capable of producing its own offspring. This process of growth and development is essential for the survival of the human species.",C1
60,REDACTED3,1207Describe the steps in how a crack on a bridge is treated and repaired,"[""Water droplets in clouds collide.\nBecome bigger drops.\nIce particles also grow in clouds.\nDrops and ice particles get heavier.\nDrops fall to the ground.\nIce particles fall from the clouds.\nIce particles fall through warmer air and melt.\nIce reaches the ground as rain drops."", ""A bird picks a spot high spot, often in a tree.\nThe bird collects bits of sticks and grass.\nThe sticks and grasses are placed between support branches.\nLeaves, mud and spider webs are added to the sticks.\nThe mud, leaves and webs glue the sticks together.\nThe solid nest supports the eggs."", ""The first step to treating and repairing a crack on a bridge is to apply epoxy to the crack. This helps to close the fracture and prevents further damage. A steel plate is then used to cover the fracture. Finally, reinforcement is used to close the fracture, ensuring that the crack is properly sealed and the bridge is structurally sound."", ""Choose what you want to write your letter on.\nThink of what you want to say.\nWrite some nice things!.\nPlace the letter into an envelope.\nPut a stamp on the top right corner of the face of the envelope.\nWrite the address of the recipient on the envelope.\nPut the envelope in your mailbox.\nRaise the flag on your mailbox, indicating to the mailman that you have outgoing mail.""]","Water droplets in clouds collide.
 Become bigger drops.
 Ice particles also grow in clouds.
 Drops and ice particles get heavier.
 Drops fall to the ground.
 Ice particles fall from the clouds.
 Ice particles fall through warmer air and melt.
 Ice reaches the ground as rain drops.",C3
61,REDACTED3,1154How is a diamond formed?,"[""Diamonds are formed deep within the Earth when carbon accumulates in pockets of magma.\n The intense pressure from the Earth's mantle causes the carbon to crystallize and the diamond to become solid.\n The host rock then traps the diamond, keeping it in place until it is mined."", ""Acid rain flows through soil.\nChemicals from the acid rain kill plants and trees.\nThe acid rainwater flows into rivers and streams.\nThe chemicals kill fish.\nThe chemicals kill animals that drink the water.\nNitrogen builds up.\nNitrogen destroys fish and shellfish populations."", ""Coal is mined out of the ground.\nCoal is pulverized into fine powder.\nThe coal is mixed with hot air.\nThe coal and hot air are blown into a boiler.\nThe coal and hot air burn over a fire.\nHighly purified water is pumped through pipes in the boiler.\nThe water turns into steam.\nThe steam presses against turbines.\nThe turbines spin.\nElectricity is produced."", ""Bacteria enter the body.\nBacteria start to divide and grow.\nThe uncontrolled growth takes away resources from other cells.\nOther cells cannot function properly.\nWe feel unwell.\nThe growth and division of bacteria produce toxins.\nToxins harm the body.\nThe body tries to react to the toxins.\nThe body's natural defenses can sometimes cause us to feel unwell.""]","Diamonds are formed deep within the Earth when carbon accumulates in pockets of magma.
  The intense pressure from the Earth's mantle causes the carbon to crystallize and the diamond to become solid.
  The host rock then traps the diamond, keeping it in place until it is mined.",C1
62,REDACTED3,48What happens during a steam turbine power plant operation?,"[""When water freezes it becomes 10% bigger, or takes up 10% more space.\nAs water expands it puts great pressure on the walls of anything containing it, including any rocks which happen to be surrounding it.\nThe force of the pressure exerted on the rock surrounding it is enough to wedge the walls of the crack farther apart, thus expanding and deepening the crack.\nClay expends when wet like ice does.\nThis causes rock to break apart.\nSome plants like mosses and lichens are capable of growing without soil on bare rock.\nWhen they do this their roots penetrate pores and crevices and cause rocks to split apart as the roots force their way down through the rocks."", ""The dna strand of a cell decides to replicate.\nChemicals in the strand break up the helix.\nThe helix is split into two.\nThe helix forms as the basis of a new dna strand.\nThe cell replicates."", ""Sugar enters the body.\nBloodstream.\nThe pancreas.\nInsulin lower sugar levels.\nBloo sugar goes back to normal."", ""During a steam turbine power plant operation, a boiler releases steam.\n The steam flows toward the turbine, causing it to rotate as it rises in the air.\n The rotation of the turbine causes the generator to produce electricity. The electricity is then used to power the facility.""]","When water freezes it becomes 10% bigger, or takes up 10% more space.
 As water expands it puts great pressure on the walls of anything containing it, including any rocks which happen to be surrounding it.
 The force of the pressure exerted on the rock surrounding it is enough to wedge the walls of the crack farther apart, thus expanding and deepening the crack.
 Clay expends when wet like ice does.
 This causes rock to break apart.
 Some plants like mosses and lichens are capable of growing without soil on bare rock.
 When they do this their roots penetrate pores and crevices and cause rocks to split apart as the roots force their way down through the rocks.",C4
63,REDACTED3,7What causes an earthquake to occur?,"[""A radioisotope has unstable nuclei that does not have enough binding energy to hold the nucleus together.\nRadioisotopes would like to be stable isotopes so they are constantly changing to try and stabilize.\nIn the process, they will release energy and matter from their nucleus and often transform into a new element.\nThis process, called transmutation, is the change of one element into another as a result of changes within the nucleus.\nHe radioactive decay and transmutation process will continue until a new element is formed that has a stable nucleus and is not radioactive."", ""Sediment becomes loose from the rest of the soil.\nThe sediment rolls down hill towards a river.\nThe heavy items sink to the bottom.\nThe lighter items float on the top and in convection cycles.\nAs the river flows the sediment is moved.\nThe sediment gets dumped through tributaries into lakes and the ocean.\nThe sediment keeps moving around the world in convection currents."", ""Bees first secure the perfect spot, such as hollow areas of trees.\nBees will begin to chew max until it becomes softened.\nThe chewed up wax will be stored inside of a honeycomb.\nWorker bees continue chewing and softening wax from within.\nThe chewed up wax is steadily added, making the hive bigger and bigger.\nThe bees will house nectar, honey and pollen within the honeycomb's cells."", ""An earthquake is caused by the tension that builds up between tectonic plates.\n When the tension reaches a certain level, the plates are forced past one another, releasing seismic waves and causing an earthquake.\n The seismic waves travel through the Earth and can be detected by seismographs.""]","A radioisotope has unstable nuclei that does not have enough binding energy to hold the nucleus together.
 Radioisotopes would like to be stable isotopes so they are constantly changing to try and stabilize.
 In the process, they will release energy and matter from their nucleus and often transform into a new element.
 This process, called transmutation, is the change of one element into another as a result of changes within the nucleus.
 He radioactive decay and transmutation process will continue until a new element is formed that has a stable nucleus and is not radioactive.",C4
64,REDACTED3,1049How does a rock form?,"[""Human industry produces chemical compounds.\nChemical compounds rise into the air.\nChemical compounds mix with elements in clouds.\nThe affected rain falls to the earth.\nThe affected rain can harm natural and man-made objects because of its acidic content."", ""Water seeps into rocks.\nThe water freezes and thaws.\nCracks form in the rocks.\nCracks also form when rocks heat up.\nThe rocks slowly break down."", ""The liver removes toxins from the blood.\nLiver also cleans blood that has just been enriched with vitamins and minerals during digestion.\nLiver processes the good stuff into forms that the rest of the body can use.\nWaste or stuff your body doesn't need can be carried by bile back into the intestine or into the kidneys.\nThe liver also produces a digestive juice called bile that helps the body absorb fat into the bloodstream.\nThe liver also stores extra carbohydrates as glycogen for the body to use as fuel when needed."", ""A rock forms when water reacts with minerals such as quartz, feldspar, and mica.\n The water combines with the minerals, and carbon dioxide combines with calcium, to form a sedimentary rock.\n The addition of heat accelerates the crystallization process, resulting in a solid rock.""]","Human industry produces chemical compounds.
 Chemical compounds rise into the air.
 Chemical compounds mix with elements in clouds.
 The affected rain falls to the earth.
 The affected rain can harm natural and man-made objects because of its acidic content.",C4
